city,TimeIndex,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
1,948,2007,48,2007-11-26,0.16564,0.1793,0.1276,0.181914,129.33,297.88,299.328571,297.217143,305.2,294.4,65.57,96.522857,129.33,18.924286,6.942857,27.125,8.35,32.3,22.4,293.1,9
1,949,2007,49,2007-12-03,0.299371,0.336714,0.261586,0.349843,73.16,298.52,299.607143,296.904286,305.5,294.3,57.8,91.654286,73.16,18.607143,8.3,27.9,10,33,22.8,142,23
1,950,2007,50,2007-12-10,0.313833,0.233514,0.2426,0.293743,83.39,299.048571,300.271429,296.261429,307.8,294.3,42.68,86.755714,83.39,17.91,9.914286,28.85,10.25,34.2,22.6,23.1,28
1,951,2007,51,2007-12-17,0.2698,0.275686,0.275514,0.236714,146.13,297.141429,298.242857,296.397143,306.6,293.3,89.72,96.074286,146.13,18.034286,5.685714,27.625,9,32.9,22.4,261.3,26
1,952,2007,52,2007-12-24,0.1992,0.194767,0.171111,0.230822,53.57,297.64,298.728571,296.368571,304.9,294.3,62.14,93.468571,53.57,17.982857,7.428571,27.7,8.75,32.1,21.7,28.1,7
1,954,2008,1,2008-01-01,0.191471,0.155414,0.176014,0.187243,19.95,299.277143,300.535714,294.668571,308.2,294.1,21.4,78.67,19.95,16.26,10.728571,28.275,11.575,36,21.5,39.32636,29
1,955,2008,2,2008-01-08,0.444933,0.27585,0.3569,0.469729,71.84,296.095714,296.535714,295.2,302.1,293.3,62.61,95.28,71.84,16.681429,5.1,25.8,6.3,31.4,22.6,104.4,58
1,956,2008,3,2008-01-15,0.188229,0.220829,0.233243,0.169971,95.97,298.034286,299.478571,297.09,305.5,292.4,63.92,94.968571,95.97,18.865714,8.585714,27.433333,9.466667,33.8,21.8,125.3,26
1,957,2008,4,2008-01-22,0.277971,0.324929,0.221914,0.295671,102.59,297.207143,298.342857,296.25,304.8,294.8,93.43,95.125714,102.59,17.84,5.971429,27.185783,8.059328,31.3,21.9,46.3,38
1,958,2008,5,2008-01-29,0.35195,0.370571,0.3138,0.402971,110,298.398571,299.971429,297.011429,307.6,294.2,66,93,110,18.685714,9.085714,27.566667,8.9,32.2,22.8,121.2,35
1,959,2008,6,2008-02-05,0.225643,0.17075,0.1981,0.186071,38.72,299.49,300.764286,294.628571,308.4,293.5,28,78.131429,38.72,16.284286,11.557143,27.866667,11.1,34.5,20.5,5.1,37
1,960,2008,7,2008-02-12,0.173943,0.198917,0.168429,0.173429,47.23,297.77,299.171429,296.922857,306,294.8,103.22,95.707143,47.23,18.557143,6.714286,26.6,8.033333,31.7,22.1,9.2,20
1,961,2008,8,2008-02-19,0.24095,0.2236,0.162043,0.187443,122.64,297.095714,298.321429,295.608571,304.1,292.9,33.9,92.37,122.64,17.13,7.614286,28,10.8,33.4,22,115.3,29
1,962,2008,9,2008-02-26,0.349314,0.222729,0.267729,0.387871,101.33,296.964286,297.721429,296.381429,302.3,294.1,70.83,96.927143,101.33,17.947143,5.414286,26.85,8.35,32.5,22.5,127.6,25
1,963,2008,10,2008-03-04,0.169743,0.138667,0.170057,0.200843,210.83,297.754286,299.335714,295.52,307.9,293.3,39.1,88.972857,210.83,17.064286,8.957143,27.18,8.88,33.3,21.9,119.6,23
1,964,2008,11,2008-03-11,0.129243,0.172957,0.126029,0.150657,96.05,298.017143,299.592857,295.9,305.5,293,32.17,89.268571,96.05,17.505714,9.014286,26.25,7.8,33.2,22.2,64.4,9
1,965,2008,12,2008-03-18,0.238333,0.232729,0.123943,0.200071,91.87,296.755714,297.992857,295.475714,305,293.3,90.5,93.451429,91.87,16.997143,7.214286,27.185783,8.059328,31.7,22,100.9,3
1,966,2008,13,2008-03-25,0.3366,0.304214,0.3229,0.377314,62.13,297.094286,297.992857,295.948571,303.7,293.1,53.36,94.074286,62.13,17.507143,6.557143,26.9,8.266667,31.7,22.6,282.7,6
1,967,2008,14,2008-04-01,0.270083,0.190271,0.190657,0.215157,107,297.694286,298.842857,295.854286,305.4,293.7,24.9,90.957143,107,17.421429,8.6,27.866667,9,33.4,22.5,21.1,6
1,968,2008,15,2008-04-08,0.284357,0.353671,0.321786,0.302829,71.45,297.537143,298.9,296.632857,306.1,292.8,99.96,95.157143,71.45,18.315714,7.4,28.3,9,32.8,21,53.1,3
1,969,2008,16,2008-04-15,0.302614,0.244671,0.296314,0.328757,79.74,297.447143,298.664286,295.935714,305.5,293.8,45.96,92.124286,79.74,17.504286,7.785714,26.8,8.1,33.6,21.7,61,1
1,970,2008,17,2008-04-22,0.2706,0.371314,0.344229,0.283071,42.05,296.76,297.414286,296.382857,301.9,293.7,62.52,97.971429,42.05,17.964286,4.885714,26.65,7.7,33,21.6,85.9,3
1,971,2008,18,2008-04-29,0.061729,0.1339,0.094714,0.117843,42.12,298.072857,299.414286,296.741429,306.3,293.1,115.99,93.662857,42.12,18.398571,8.685714,27.866667,8,32.5,22.7,31.2,1
1,972,2008,19,2008-05-06,0.136157,0.163157,0.139157,0.134557,50.5,295.975714,296.871429,294.665714,304.5,290.6,47.1,93.158571,50.5,16.18,6.971429,26.6,8.966667,32.4,20.6,18,1
1,973,2008,20,2008-05-13,0.196386,0.29632,0.264157,0.225586,30.08,294.85,295.421429,293.244286,304.4,288.5,18.08,91.504286,30.08,14.78,7.385714,26.166667,7.9,31,18,6.1,0
1,974,2008,21,2008-05-20,0.221017,0.235317,0.180443,0.199471,45.69,296.268571,296.935714,295.638571,303.4,291.7,59.4,96.621429,45.69,17.144286,5.957143,26.35,8.85,31.5,21.4,58.2,2
1,975,2008,22,2008-05-27,0.12245,0.1571,0.086,0.103314,72.04,296.741429,297.692857,295.994286,304.1,293.8,134.66,96.025714,72.04,17.52,5.757143,27.2,9.2,32.3,21.7,76.1,1
1,976,2008,23,2008-06-03,0.195186,0.157714,0.184429,0.133614,30.09,296.4,297.357143,295.21,304.4,292.2,73.01,93.982857,30.09,16.711429,6.771429,26.9,7.55,31.1,20.4,13.6,1
1,977,2008,24,2008-06-10,0.293743,0.264367,0.246629,0.291957,13.27,296.187143,297.364286,293.891429,305.8,288.2,12.9,88.81,13.27,15.375714,9.3,27.185783,8.059328,32.452437,17.8,6.4,0
1,978,2008,25,2008-06-17,0.224029,0.175471,0.265657,0.245214,111.18,296.742857,297.65,295.934286,304.4,293.8,57.87,95.86,111.18,17.447143,6.957143,27.185783,8.059328,32.452437,21,79.8,0
1,979,2008,26,2008-06-24,0.197043,0.277983,0.213943,0.265614,89.88,296.458571,297.25,295.192857,304.8,291.2,61.8,93.795714,89.88,16.712857,7.385714,27.185783,8.059328,32.452437,18,93.5,1
1,980,2008,27,2008-07-01,0.304829,0.233671,0.248914,0.255814,0,296.542857,297.807143,293.83,304.9,290.7,9.4,86.524286,0,15.285714,9.442857,27.185783,8.059328,32.452437,20.8,1.3,0
1,981,2008,28,2008-07-08,0.15385,0.149586,0.329443,0.132886,0,296.545714,297.478571,293.594286,305.9,290.5,7.47,85.655714,0,15.08,9.271429,27.185783,8.059328,32.452437,21,0,3
1,982,2008,29,2008-07-15,0.232386,0.213957,0.2203,0.198429,62.84,296.078571,297.407143,294.691429,304.6,291.8,27.33,93.055714,62.84,16.142857,8.442857,27.185783,8.059328,32.452437,21,44.2,3
1,983,2008,30,2008-07-22,0.327017,0.209117,0.283767,0.30955,52.36,296.545714,297.314286,295.002857,306.8,287.8,47.59,92.777143,52.36,16.582857,8.6,26.6,9.775,32.4,20.8,18.1,1
1,984,2008,31,2008-07-29,0.3548,0.34655,0.267417,0.392117,44.63,297.044286,298.5,295.37,307.5,292.9,39,92.048571,44.63,16.872857,9.771429,26.68,11.24,33.4,20.6,36.4,5
1,985,2008,32,2008-08-05,0.2002,0.251386,0.211343,0.199729,32.45,297.31,298.571429,295.505714,307.4,292.6,143.35,91.092857,32.45,17.057143,9.742857,27.4,12.1,34.2,18.5,18.1,2
1,986,2008,33,2008-08-12,0.430371,0.433014,0.436914,0.465729,26.03,297.214286,298.5,295.347143,305.6,292.7,39.69,90.727143,26.03,16.847143,9.342857,27.9,11.225,34.8,19.8,11,5
1,987,2008,34,2008-08-19,0.2833,0.304471,0.274457,0.3805,12.88,299.228571,300.307143,294.418571,310.2,291.8,33,78.277143,12.88,15.998571,13.557143,28,14.075,38.6,19.2,7.9,5
1,988,2008,35,2008-08-26,0.318186,0.319767,0.308171,0.3236,58.2,298.574286,300.142857,295.092857,310.4,292.7,37,84.491429,58.2,16.652857,10.742857,27.833333,12.533333,35.1,20.4,44,5
1,989,2008,36,2008-09-02,0.3398,0.3691,0.2888,0.309233,34.59,298.531429,300.071429,294.861429,309.3,293.2,29,83.05,34.59,16.465714,10.657143,27.35,13.225,36.2,20.4,8.1,9
1,990,2008,37,2008-09-09,0.2319,0.27625,0.2612,0.232783,86.14,296.921429,298.242857,295.484286,305.9,293.4,59.1,92.652857,86.14,17.03,7.685714,27.966667,12.583333,36.2,20.8,16.5,17
1,991,2008,38,2008-09-16,0.2168,0.277333,0.208933,0.336267,65.43,297.588571,298.428571,295.307143,306.7,292.1,53.5,88.525714,65.43,16.818571,8.571429,27.8,11.6,35.6,20.7,50.1,19
1,992,2008,39,2008-09-23,0.41495,0.363429,0.3224,0.400686,61.38,297.66,298.621429,295.49,309.3,292.7,63.27,90.181429,61.38,17.047143,8.157143,27.75,12.45,37,20.8,26.9,25
1,993,2008,40,2008-09-30,0.393086,0.378271,0.3437,0.404843,24.28,299.178571,301.15,294.761429,310.2,292.4,121.3,79.502857,24.28,16.331429,12.785714,27.185783,8.059328,36,19.6,1,45
1,994,2008,41,2008-10-07,0.160557,0.163871,0.194933,0.206114,69.47,300.101429,301.407143,295.361429,310.4,294,53.9,78.454286,69.47,17.018571,12.014286,30.033333,13.966667,37,21.5,57.7,34
1,995,2008,42,2008-10-14,0.2882,0.227857,0.280757,0.357971,69.39,298.35,299.9,295.915714,310.5,292.7,67.9,88.857143,69.39,17.527143,9.971429,26.45,9.1,34.7,21,24.9,63
1,996,2008,43,2008-10-21,0.329157,0.2279,0.273343,0.256843,52.65,297.867143,298.985714,296.701429,305,292.7,111.9,93.854286,52.65,18.388571,8.714286,27.333333,10.066667,35.5,21.5,24.2,44
1,997,2008,44,2008-10-28,0.161743,0.1962,0.198271,0.219614,43.6,298.372857,299.8,296.825714,308.5,294,149.1,92.608571,43.6,18.484286,8.571429,27.4,11.35,35,21.2,0,50
1,998,2008,45,2008-11-04,0.501029,0.445,0.427686,0.545729,57.85,298.464286,299.528571,297.468571,307.2,293.1,107.48,95.29,57.85,19.252857,7.085714,27.82,12.1,35.6,21.2,109,35
1,999,2008,46,2008-11-11,0.304286,0.294643,0.306271,0.400386,60.36,298.498571,300.221429,296.01,309.6,293.7,63.9,88.328571,60.36,17.625714,10.014286,28.3,12.866667,36,20.5,42.6,16
1,1000,2008,47,2008-11-18,0.193057,0.196529,0.176257,0.183057,59.44,298.89,300.307143,297.741429,307.2,295.2,199.52,94.141429,59.44,19.617143,7.814286,27.966667,12.1,34.5,21.7,10.6,16
1,1001,2008,48,2008-11-25,0.251014,0.288314,0.2537,0.3213,81.11,298.53,299.721429,297.577143,306.1,294.7,90.68,95.26,81.11,19.388571,7.1,26.1,8.35,33.5,21,59,13
1,1002,2008,49,2008-12-02,0.164367,0.19635,0.173133,0.154917,45.03,298.111429,299.128571,297.044286,305.2,293.4,139.55,94.64,45.03,18.778571,7.142857,26.96,10.64,33.7,21,80,9
1,1003,2008,50,2008-12-09,0.289417,0.34778,0.274829,0.258086,64.03,298.651429,300.214286,296.182857,308.9,295.1,53.25,88.551429,64.03,17.784286,9.2,27.8,11.175,35,21.2,17.2,15
1,1004,2008,51,2008-12-16,0.178386,0.219171,0.249729,0.1923,70.92,298.528571,300.257143,296.847143,306.3,295.2,57.61,91.777143,70.92,18.572857,9.057143,27.825,12.15,35,20.5,51,4
1,1005,2008,52,2008-12-23,0.263412,0.219875,0.200088,0.226625,55.11,299.557143,300.771429,295.594286,308.3,293.9,41.6,81.868571,55.11,17.248571,10.342857,28.08,12.02,35.4,21.2,0.5,0
1,1007,2009,1,2009-01-01,0.151286,0.161686,0.153271,0.119443,45.760388,298.701852,299.225578,295.246356,303.427109,295.719156,40.151819,82.161959,45.760388,16.746427,4.903754,27.185783,8.059328,32.452437,22.10215,39.32636,1
1,1008,2009,2,2009-01-08,0.229917,0.12234,0.261167,0.22305,52.28,297.725714,299.007143,296.784286,304.6,294.2,93.55,95.222857,52.28,18.461429,7.5,27.266667,11.1,34.8,21.1,86.1,10
1,1009,2009,3,2009-01-15,0.188486,0.188186,0.203914,0.2775,72.03,296.682857,297.414286,296.418571,304,295.2,149.77,98.61,72.03,17.995714,3.714286,27.18,10.24,33.3,21.1,72.8,11
1,1010,2009,4,2009-01-22,0.188457,0.199314,0.2027,0.213929,76.16,296.55,297.514286,295.137143,303.5,292.7,53.81,92.467143,76.16,16.641429,6.485714,27.566667,10.7,34,21.8,11.2,29
1,1011,2009,5,2009-01-29,0.166733,0.173733,0.190433,0.161717,118.54,297.495714,298.8,296.514286,304.4,294,66.1,94.928571,118.54,18.13,8.142857,27.65,11.65,33.9,21.1,67.8,35
1,1012,2009,6,2009-02-05,0.279914,0.240286,0.195729,0.307657,149.06,297.405714,298.192857,296.84,302.7,294.5,93.3,97.007143,149.06,18.484286,5.185714,27.466667,12.333333,35,21,44.1,30
1,1013,2009,7,2009-02-12,0.170271,0.151114,0.140471,0.142971,60.51,297.322857,298.471429,296.194286,305.7,292.9,48.72,94.234286,60.51,17.765714,7.171429,28.1,12.333333,35,21.2,14,20
1,1014,2009,8,2009-02-19,0.188786,0.159457,0.156871,0.202986,124.8,297.685714,299.014286,296.254286,306.7,294.2,124,92.905714,124.8,17.852857,6.828571,27.7,12.54,35,20.5,111.4,21
1,1015,2009,9,2009-02-26,0.28236,0.305117,0.294083,0.316017,147.44,297.391429,298.864286,296.494286,306.6,294.3,102.72,95.121429,147.44,18.128571,7.071429,26.58,10.52,33.2,20.5,84.1,12
1,1016,2009,10,2009-03-05,0.362071,0.3367,0.3453,0.379286,58.56,297.844286,299,296.71,304.6,294.5,87.28,94.378571,58.56,18.354286,6.8,28.4,11.45,35,21,49.1,9
1,1017,2009,11,2009-03-12,0.203429,0.178443,0.225971,0.201871,97.8,297.058571,298.014286,296.715714,304,293.6,108.83,98.134286,97.8,18.352857,6.028571,27.3,11.8,33.8,21,0,11
1,1018,2009,12,2009-03-19,0.157883,0.1921,0.213729,0.201386,106.68,297.365714,298.25,296.5,304.6,293.6,66.83,95.708571,106.68,18.105714,6.185714,27.8,10.5,33.7,21,14.3,9
1,1019,2009,13,2009-03-26,0.223586,0.259133,0.263286,0.305786,100.78,297.152857,298.321429,296.184286,303.3,294.6,49.93,94.902857,100.78,17.78,6.357143,28.5,11.5,34.4,21.5,45,5
1,1020,2009,14,2009-04-02,0.089057,0.05895,0.089271,0.099343,131.17,297.245714,298.385714,296.545714,304.5,294.1,63.3,96.395714,131.17,18.175714,6.742857,27.95,10.9,34.2,21.7,19,11
1,1021,2009,15,2009-04-09,0.146843,0.141657,0.141186,0.148771,133.47,297.89,298.9,295.804286,306.8,293.1,50.64,89.672857,133.47,17.42,9.028571,27.133333,10.866667,35,21,134.9,3
1,1022,2009,16,2009-04-16,0.2236,0.178829,0.175,0.216143,99.77,296.635714,297.621429,296.135714,304.7,292.6,74.5,97.3,99.77,17.704286,6.385714,26.9,10.833333,33,21.2,87.3,5
1,1023,2009,17,2009-04-23,0.195343,0.285671,0.161186,0.202386,52.74,297.545714,298.278571,296.887143,303.6,294.9,62.74,96.664286,52.74,18.504286,4.985714,26.8,8.7,34.4,21.2,41.2,5
1,1024,2009,18,2009-04-30,0.283586,0.345514,0.237443,0.316129,99.89,297.404286,298.321429,296.448571,303.6,294.3,93.8,95.078571,99.89,18.018571,6.271429,27.15,10.75,34,21,30.8,4
1,1025,2009,19,2009-05-07,0.190757,0.264557,0.253886,0.2192,30.73,297.562857,298.542857,296.484286,306.8,292.9,59.5,95.1,30.73,18.09,7.142857,28.1,10.5,35,22,44,4
1,1026,2009,20,2009-05-14,0.207743,0.227857,0.2542,0.216043,38.51,297.607143,299.007143,296.271429,306.5,292.7,46.43,93.298571,38.51,17.858571,9.071429,28.075,11.425,35,22,11.2,1
1,1027,2009,21,2009-05-21,0.331214,0.2172,0.209386,0.344514,66.46,297.724286,299.521429,296.012857,307.1,293.4,39.89,91.79,66.46,17.585714,10.071429,28.35,11.45,34.6,21.4,50.5,0
1,1028,2009,22,2009-05-28,0.238343,0.197317,0.1655,0.190143,40.04,296.704286,297.521429,296.264286,305.1,292.7,73,97.742857,40.04,17.83,5.614286,27.6,10.266667,34.4,21,19.3,2
1,1029,2009,23,2009-06-04,0.114,0.092443,0.097471,0.126286,42.22,296.125714,296.778571,295.267143,302.5,292.8,53.91,95.507143,42.22,16.757143,6.071429,28.1,11.8,34,22.2,39.32636,3
1,1030,2009,24,2009-06-11,0.187129,0.1578,0.143457,0.199471,8.74,295.104286,295.778571,293.91,305.2,289.9,112.31,94.13,8.74,15.482857,6.242857,24.666667,8.633333,33.5,20,23.9,3
1,1031,2009,25,2009-06-18,0.291671,0.307029,0.356229,0.389114,43.32,296.031429,297.314286,294.862857,305.2,292,45.97,93.971429,43.32,16.362857,7.714286,27.05,10.9,33.5,19.4,21,5
1,1032,2009,26,2009-06-25,0.2708,0.205183,0.240129,0.200157,141.65,297.217143,298.521429,296.11,305.6,293.2,66.41,94.555714,141.65,17.667143,8.642857,27.375,11.125,33.4,21.2,40.6,2
1,1033,2009,27,2009-07-02,0.186857,0.176914,0.223071,0.218986,68.15,296.452857,297.821429,295.357143,304.6,292.3,55.5,94.538571,68.15,16.874286,8.642857,27.45,10.7,33.4,21.4,14,1
1,1034,2009,28,2009-07-09,0.385914,0.290383,0.336429,0.292786,91.4,296.065714,296.992857,295.167143,306.2,291.4,39.67,95.385714,91.4,16.68,8.128571,27.6,10.766667,33.4,21.6,2,2
1,1035,2009,29,2009-07-16,0.21965,0.37805,0.223871,0.2659,65.19,296.527143,297.664286,295.411429,306.8,292.7,40.1,94.624286,65.19,16.92,7.271429,26.825,10.425,34.5,21.3,38.9,0
1,1036,2009,30,2009-07-23,0.207883,0.28085,0.1756,0.2616,35.82,296.525714,297.964286,294.052857,306.7,292.3,12.93,88.23,35.82,15.51,9.528571,26.95,10.25,32.2,21,20.4,0
1,1037,2009,31,2009-07-30,0.154357,0.115271,0.153457,0.1559,51.77,297.087143,298.235714,295.045714,307.9,290.4,39.3,89.971429,51.77,16.602857,9.757143,27,11.5,33.5,20.5,32,3
1,1038,2009,32,2009-08-06,0.395,0.352733,0.484286,0.401914,9.79,297.37,298.878571,294.824286,307.9,290.7,34.4,87.811429,9.79,16.337143,11.757143,27.975,12.1,35.4,20.5,39.32636,5
1,1039,2009,33,2009-08-13,0.330886,0.4083,0.443357,0.334771,35.23,298.357143,299.985714,295.507143,308.2,292.2,43.2,87.11,35.23,17.04,11.342857,27.7,11.5,33.4,21,20.1,5
1,1040,2009,34,2009-08-20,0.220629,0.194357,0.278571,0.260457,6.52,298.677143,300.107143,294.708571,309.3,293,25.3,80.64,6.52,16.228571,10.928571,28.32,12.86,36.2,21.2,1,7
1,1041,2009,35,2009-08-27,0.245343,0.185986,0.181343,0.282057,95.83,298.997143,300.921429,296.444286,310.4,293.4,45.34,88.177143,95.83,18.122857,11.785714,29,13,36.2,22,27.2,5
1,1042,2009,36,2009-09-03,0.508357,0.454429,0.538314,0.514829,83.02,297.388571,298.45,296.388571,305,293.5,78.37,94.992857,83.02,17.988571,7.642857,27.6,13.2,34.2,21,47.5,2
1,1043,2009,37,2009-09-10,0.189617,0.192,0.236814,0.269686,13.74,299.855714,300.75,294.314286,310,291.8,9.3,75.232857,13.74,15.865714,13.042857,29.166667,14.133333,37.4,21.4,6.1,2
1,1044,2009,38,2009-09-17,0.26632,0.313367,0.195657,0.307071,40.17,299.47,300.814286,294.618571,310,293.5,23.01,78.118571,40.17,16.202857,11.6,28.85,12.75,37.2,20.4,0.8,2
1,1045,2009,39,2009-09-24,0.294314,0.270671,0.302071,0.254014,78.68,299.324286,301.028571,295.827143,309.8,293.7,33,83.762857,78.68,17.38,11,28.866667,13.3,37,21,8.1,0
1,1046,2009,40,2009-10-01,0.2063,0.255257,0.279957,0.206657,57.18,298.034286,299.571429,296.344286,307.4,294.8,79.1,91.575714,57.18,17.947143,8.514286,27.95,12.225,35.2,20.5,33.1,2
1,1047,2009,41,2009-10-08,0.232271,0.2725,0.271571,0.285386,20.58,298.707143,300.128571,296.561429,308.3,294.3,43.94,89.31,20.58,18.134286,9.285714,27.64,11.66,34.8,21,29.4,1
1,1048,2009,42,2009-10-15,0.297414,0.282171,0.255929,0.319786,30.49,299.737143,301,295.35,311.3,293.8,18.1,79.222857,30.49,16.895714,11.885714,27.75,10.65,34.2,21.2,11.2,1
1,1049,2009,43,2009-10-22,0.2968,0.308486,0.3623,0.361657,82.59,298.855714,300.285714,296.918571,307.2,294.1,67.4,90.657143,82.59,18.661429,8.571429,27.733333,12.2,35.3,21,137.1,2
1,1050,2009,44,2009-10-29,0.290757,0.23795,0.317686,0.2616,77.38,298.678571,300.071429,297.442857,310.8,294.9,84.54,93.808571,77.38,19.254286,8.342857,27.8,11.32,35.2,21,11.2,2
1,1051,2009,45,2009-11-05,0.388671,0.372817,0.2499,0.373014,45.79,299.161429,300.478571,297.14,309.7,292.2,47.31,90.372857,45.79,18.937143,10.185714,29.866667,12.733333,36.8,21.2,3.5,3
1,1052,2009,46,2009-11-12,0.368871,0.379957,0.380029,0.467929,96.23,300.321429,301.785714,296.925714,308.7,296,31.65,84.311429,96.23,18.664286,10.457143,28.94,11.96,35.3,21.9,88.2,9
1,1053,2009,47,2009-11-19,0.40705,0.3351,0.3665,0.38935,29.72,300.485714,301.75,296.108571,311,294.5,47,80.787143,29.72,17.807143,11.928571,28.9,12.333333,36.2,22.3,39.1,5
1,1054,2009,48,2009-11-26,0.336114,0.287767,0.325457,0.3576,38.17,299.455714,300.614286,297.225714,308.7,295.1,60.7,89.594286,38.17,19.001429,8.714286,28.433333,11.833333,36.2,21.8,17,5
1,1055,2009,49,2009-12-03,0.348529,0.2904,0.410614,0.370457,73.45,298.762857,299.935714,296.97,308.9,295,134.43,91.708571,73.45,18.671429,7.757143,28.025,10.375,35.3,22.2,49,4
1,1056,2009,50,2009-12-10,0.1922,0.193529,0.239886,0.285886,85.62,299.198571,300.678571,296.595714,308.6,294.6,49.32,87.752857,85.62,18.304286,10.442857,28.55,11,35.2,21.2,41.9,4
1,1057,2009,51,2009-12-17,0.2176,0.2403,0.181771,0.2623,81.21,298.347143,299.35,296.905714,307.5,295,208.87,92.958571,81.21,18.601429,6.671429,28.2,11.125,35.6,22,54.1,1
1,1058,2009,52,2009-12-24,0.210422,0.257138,0.221133,0.300256,98.79,297.181429,298.185714,296.557143,302.9,294.9,66.3,96.885714,98.79,18.18,5.257143,27.2,8.2,32.2,21.8,31.2,0
1,1112,2010,53,2010-01-01,0.142294,0.130553,0.203783,0.202305,45.760388,298.701852,299.225578,295.246356,303.427109,295.719156,40.151819,82.161959,45.760388,16.746427,4.903754,27.185783,8.059328,32.452437,22.10215,39.32636,0
1,1060,2010,1,2010-01-08,0.124571,0.179129,0.163843,0.135471,27.04,299.264286,300.521429,294.53,308.6,292.8,8.5,78.271429,27.04,16.127143,11.1,28.6,12.3,35.1,21.8,39.32636,10
1,1061,2010,2,2010-01-15,0.145286,0.142314,0.1353,0.167529,32.99,298.297143,299.935714,296.147143,308,293.8,144.6,89.807143,32.99,17.758571,9.157143,27.833333,11.3,34.2,22.1,15,9
1,1062,2010,3,2010-01-22,0.252114,0.230486,0.187329,0.302786,19.04,298.925714,300.457143,296.38,307.8,294.8,31.2,87.641429,19.04,18.001429,8.628571,28.966667,11.266667,35.2,22.5,0.8,17
1,1063,2010,4,2010-01-29,0.263271,0.2306,0.218871,0.261286,138.51,298.291429,299.614286,296.56,308.3,295,65.76,91.798571,138.51,18.192857,7.685714,27.8,10.52,35.3,22.4,166,16
1,1064,2010,5,2010-02-05,0.1701,0.142117,0.117914,0.139343,47.31,298.754286,300.342857,296.837143,306.1,295.6,95.83,90.648571,47.31,18.522857,8.314286,27.8,9.266667,34.2,22,62.3,11
1,1065,2010,6,2010-02-12,0.230757,0.189257,0.163486,0.238871,78.25,298.251429,299.678571,297.568571,306.2,295.5,172.7,96.515714,78.25,19.345714,6.328571,27,8.3,33.2,22.9,14.5,12
1,1066,2010,7,2010-02-19,0.2933,0.247829,0.206629,0.266671,32.19,299.648571,300.95,297.09,309.2,294.5,54.2,88.365714,32.19,18.857143,9.414286,27.3,11.8,35.5,21.4,60.9,19
1,1067,2010,8,2010-02-26,0.303657,0.260057,0.225486,0.333314,84.67,298.917143,300.485714,297.928571,308.2,295.2,288.4,94.915714,84.67,19.772857,8.171429,28.02,10.36,35.4,21.4,29.9,15
1,1068,2010,9,2010-03-05,0.127317,0.18116,0.120467,0.142767,80.58,298.337143,299.664286,297.917143,306.3,295.8,144.98,97.7,80.58,19.754286,6.242857,28.5,9.9,35.4,21.2,9.9,12
1,1069,2010,10,2010-03-12,0.311729,0.292686,0.272586,0.3948,57.78,298.837143,300.092857,298.141429,306.9,292.8,86.1,96.25,57.78,20.091429,8.814286,28.55,10.05,35.4,21.4,44.5,12
1,1070,2010,11,2010-03-19,0.2946,0.250971,0.281471,0.341643,121.2,299.191429,300.928571,298.45,307.4,294,191.76,96.124286,121.2,20.461429,8.828571,30,12,36,22,22.9,16
1,1071,2010,12,2010-03-26,0.266286,0.301233,0.296,0.295743,51.29,299.004286,300.3,297.555714,307.9,294.6,214.9,93.082857,51.29,19.368571,8.028571,27.466667,9.333333,34.5,21,20,9
1,1072,2010,13,2010-04-02,0.141433,0.204729,0.250971,0.145243,49.8,299.002857,300.714286,296.568571,309.1,294.2,24.25,88.707143,49.8,18.214286,9.514286,27.933333,12.3,35.3,21,16,4
1,1073,2010,14,2010-04-09,0.242843,0.272757,0.202271,0.260114,93.76,299.115714,300.271429,298.161429,308.4,294.6,164.7,95.182857,93.76,20.078571,7.714286,29.2,12.3,35.4,22.5,39.32636,9
1,1074,2010,15,2010-04-16,0.157686,0.156614,0.184014,0.135886,17.33,298.305714,299.557143,297.002857,307.3,294.3,150.8,93.655714,17.33,18.677143,7.228571,27.15,9.6,33,21.2,18,6
1,1075,2010,16,2010-04-23,0.231486,0.294686,0.331657,0.2444,86.7,298.438571,299.507143,297.678571,304.7,294.7,81.4,95.995714,86.7,19.448571,7.757143,27.85,9.6,33.5,22.5,51.1,8
1,1076,2010,17,2010-04-30,0.239743,0.259271,0.307786,0.307943,26,299.048571,300.028571,296.468571,308.4,294.6,23.6,87.657143,26,18.068571,8.257143,28.85,12.125,36.2,21.4,35.4,4
1,1077,2010,18,2010-05-07,0.260814,0.255786,0.257771,0.340286,73.97,297.617143,298.585714,296.975714,304.7,294.6,85.46,96.712857,73.97,18.602857,5.714286,27.6,9.6,33.2,21.4,8.1,2
1,1078,2010,19,2010-05-14,0.168686,0.1585,0.133071,0.1456,59.4,297.278571,297.935714,296.738571,306,294,87.3,97.445714,59.4,18.391429,6.185714,27.4,10.4,33.7,21.2,32,7
